manga_id,title,type,score,scored_by,status,volumes,chapters,start_date,end_date,members,favorites,sfw,approved,created_at_before,updated_at,real_start_date,real_end_date,genres,themes,demographics,authors,serializations,synopsis,background,main_picture,url,title_english,title_japanese,title_synonyms
25096,Gin no Saji,manga,8.33,14569,finished,15,131,2011-04-06,2019-11-27,39693,1523,TRUE,TRUE,2011-03-29 01:08:04+00:00,2022-04-17 00:17:05+00:00,2011-04-06,2019-11-27,"['Award Winning', 'Comedy', 'Drama']",['School'],['Shounen'],"[{'id': 1874, 'first_name': 'Hiromu', 'last_name': 'Arakawa', 'role': 'Story & Art'}]",['Shounen Sunday'],"Yuugo Hachiken has spent every waking moment of his life studying in order to achieve the highest grades in school. Finally cracking under the pressure of his parents' expectations for success, Yuugo decides to leave his city life and enroll in the rural Ooezo Agricultural High School. However, he has absolutely no experience with farming!

Attempting to utilize the skills he has built through studying, Yuugo begins to pursue the true meaning of having a dream and perhaps discover his own along the way. But life is not as simple as it seems to be, and Yuugo must learn that hardship may appear when you least expect it.

[Written by MAL Rewrite]","In 2012, Gin no Saji won the Grand Prize at the 5th Manga Taisho Award and the 58th Shogakukan Manga Award in the shounen manga category. Gin no Saji won the first Japan Food Culture Contents Award in 2013 and was nominated for the 19th annual Tezuka Osamu Cultural Prize in 2015. The series has been published in English as Silver Spoon by Yen Press since February 27, 2018. It has also been published in English by Shogakukan Asia since December 5, 2014 and in Polish by Waneko since December 2013.",https://cdn.myanimelist.net/images/manga/1/231500l.jpg,https://myanimelist.net/manga/25096/Gin_no_Saji,Silver Spoon,銀の匙 Silver Spoon,[]
872,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,manga,8.1,55018,finished,16,152,1989-03-20,1992-04-14,92842,3332,TRUE,TRUE,2007-07-17 20:14:45+00:00,2023-01-01 08:05:04+00:00,1989-03-20,1992-04-14,"['Action', 'Adventure', 'Supernatural']",[],['Shounen'],"[{'id': 2619, 'first_name': 'Hirohiko', 'last_name': 'Araki', 'role': 'Story & Art'}]",['Shounen Jump (Weekly)'],"In 1989, Joseph Joestar arrives in Japan to meet his troubled grandson Joutarou Kuujou at the request of his daughter Holly. Joutarou has locked himself in a jail cell out of fear that an evil spirit is possessing him and that he may cause harm to others. However, Joseph reveals the truth to Joutarou: this ""spirit"" is really a ""Stand,"" a physical manifestation of one's fighting spirit. What's more, Joseph and his companion Mohammed Avdol possess Stands of their own and have learned to control them with ease.

Joseph's arrival comes with another piece of news: an old family enemy has returned from the grave, causing the Stands of the Joestar family to awaken. However, when a Stand manifests within Holly, her inability to cope with it leaves her gravely ill, stirring the men into action.

Armed with the power of Stands, a globe-trotting adventure from Japan to Egypt—where their adversary resides—begins. Meeting an array of nefarious Stand users along the way, as well as new allies, the team leads a crusade to save Holly and put an end to their enemy for good.

[Written by MAL Rewrite]","A 17-volume kanzenban version dubbed as JoJonium was published in Japan from December 4, 2013, to March 4, 2015. This edition covered the first three parts of the Jojo no Kimyou na Bouken series and included new cover art which showed redesigns of the characters by Araki Hirohiko. JoJonium's volumes 8-17 cover the third part. JoJo no Kimyou na Bouken Part 3: Stardust Crusaders was published in English by VIZ Media from November 8th, 2005, to December 7th, 2010 under the title JoJo's Bizarre Adventure. It was not labeled as Part 3 until later; this was due to it being the first of the series to be published in English. The publisher has been re-releasing the series uncensored following the JoJonium format and content since November 1, 2016. It was also published in Italian by Star Comics from March 1995 to March 1997. Several minor changes were made to the English release, apart from changes to several copyrighted stand users names and violence to animals and children being changed, an online group of Muslim protesters halted the release of the manga for a year. This was due to a scene in the OVA where the antagonist, Dio Brando is seen reading pages from the Qu'ran—which was not even present in the manga. Shueisha requested many scenes featuring fighting which involved buildings resembling mosques be redrawn.",https://cdn.myanimelist.net/images/manga/3/269909l.jpg,https://myanimelist.net/manga/872/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders,JoJo's Bizarre Adventure Part 3: Stardust Crusaders,ジョジョの奇妙な冒険 スターダストクルセイダース,"['Kuujou Joutarou: Mirai e no Isan', ""JoJo's Bizarre Adventure: Legacy to the Future""]"
115710,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,manga,08.09,61002,finished,1,4,2017-04-28,2017-07-28,90923,1413,TRUE,TRUE,2018-10-17 20:53:08+00:00,2023-01-04 14:22:55+00:00,2017-04-28,2017-07-28,"['Action', 'Supernatural']",['Mythology'],['Shounen'],"[{'id': 47924, 'first_name': 'Gege', 'last_name': 'Akutami', 'role': 'Story & Art'}]",['Jump GIGA'],"Yuuta Okkotsu is haunted. Ever since his childhood friend Rika died in a traffic accident, her ghost has stuck with him. But her spirit does not appear as the sweet girl Yuuta once knew. Instead, she manifests as a monstrous and powerful entity who fiercely protects him. Unable to control Rika's violent behavior, Yuuta is helpless to stop the bloodshed that follows from her brutal vengeance. As a result, when apprehended by ""Jujutsu"" sorcerers—the secret guardians of the world, trained to combat forces like Rika—Yuuta wishes to be completely isolated so that no one else can get hurt.

Yet his apprehender, the master sorcerer Satoru Gojou, has different plans for him: he will join Jujutsu High School and learn to control Rika in order to help people. Now a first-year at this school, Yuuta starts to learn Jujutsu arts and combat malignant beings. Alongside his new classmates Maki Zenin, a Jujutsu weapons expert; Toge Inumaki, a spellcaster who uses his words as weapons; and Panda, a seemingly walking and talking panda bear, Yuuta begins to find his place in the world and, for once, to feel comfortable with his abilities. However, as his training progresses, Yuuta comes to learn that the dangers of the Jujutsu world go far beyond that of wicked spirits.

[Written by MAL Rewrite]","Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou is the prototype serialization of Jujutsu Kaisen. The story remains canon to the main series and it features a different central cast. Character designs used in this prototype were later altered in the main series; for instance, Toge Inumaki's initial design was later used for Jujutsu Kaisen's main protagonist Yuuji Itadori, while Toge underwent a redesign. It was published in English as Jujutsu Kaisen 0 by VIZ Media under the Shounen Jump imprint on January 5, 2021.",https://cdn.myanimelist.net/images/manga/2/219336l.jpg,https://myanimelist.net/manga/115710/Jujutsu_Kaisen_0__Tokyo_Toritsu_Jujutsu_Koutou_Senmon_Gakkou,Jujutsu Kaisen 0,呪術廻戦 0 東京都立呪術高等専門学校,['Tokyo Metropolitan Magic Technical School']
24308,No.6,manga,8.26,16989,finished,9,35,2011-01-28,2013-11-28,46937,2256,TRUE,TRUE,2011-02-04 00:21:32+00:00,2023-01-12 20:05:18+00:00,2011-01-28,2013-11-28,"['Action', 'Drama', 'Mystery', 'Sci-Fi']",[],['Shoujo'],"[{'id': 7008, 'first_name': 'Atsuko', 'last_name': 'Asano', 'role': 'Story'}, {'id': 13689, 'first_name': 'Hinoki', 'last_name': 'Kino', 'role': 'Art'}]",['ARIA'],"Life in the futuristic city No. 6 cannot get any better, especially for top-ranking student Shion. Ever since he was two years old, he has lived peacefully in his district with a bright future ahead of him. However, on the night of his 12th birthday, his perfect life changed forever.

Standing in front of his room's open window, an unknown injured boy of his age strangles him. Despite being in danger, he insists on tending to the stranger's wounds instead of setting him free. The intruder, a fugitive by the name of Nezumi, reveals to Shion that the city is not as immaculate as it seems. The following day, Nezumi leaves without a trace, and the incident renders Shion and his mother void of their elite status.

Four years after that fateful stormy night, the most unimaginable events transpire, causing Shion to doubt the authorities sworn to protect his home. When he is falsely held responsible for these occurrences, he once again crosses paths with Nezumi, who spares him from permanent captivity. Now, as wanted criminals, Shion and Nezumi have no choice but to explore and unveil the pretentious facade of No. 6.

[Written by MAL Rewrite]","No. 6 was published in English by Kodansha Comics USA from June 11, 2013 to October 21, 2014, and as 3-in-1 omnibus volumes since January 10, 2023. It was also published in German by Egmont Manga from October 2, 2014 to February 4, 2016, in Polish by Studio JG from October 22, 2014 to June 29, 2016, and in Spanish by Editorial Ivrea since July 2017.",https://cdn.myanimelist.net/images/manga/2/184479l.jpg,https://myanimelist.net/manga/24308/No6,No.6,NO.6 [ナンバーシックス],"['Number Six', 'Number 6']"
11652,Kuroko no Basket,manga,8.12,38139,finished,30,276,2008-12-08,2014-09-01,74246,3878,TRUE,TRUE,2008-12-29 05:03:57+00:00,2023-05-01 21:30:21+00:00,2008-12-08,2014-09-01,"['Comedy', 'Sports']","['School', 'Team Sports']",['Shounen'],"[{'id': 6854, 'first_name': 'Tadatoshi', 'last_name': 'Fujimaki', 'role': 'Story & Art'}]",['Shounen Jump (Weekly)'],"Teikou Middle School is famous for its highly renowned basketball team, which produced the famed ""Generation of Miracles"": a team of five prodigies, each with their own unique abilities, considered to be undefeatable by the time they became third years. However, blinded by pride, they split up, entering different high schools upon graduation.

Taiga Kagami, having just returned from America, joins the basketball team at Seirin High School in search of strong team members. There, he finds Tetsuya Kuroko, a seemingly unimpressive player, only for Kagami to find out that Kuroko was the ""Phantom Sixth Man"" of the Generation of Miracles: an invisible player who used his impeccable passing skills to support the team from the shadows. Together, they resolve to defeat the Generation of Miracles and make the Seirin basketball team the best in Japan.

[Written by MAL Rewrite]","Kuroko no Basket ranked sixth place in the 2012 Kono Manga ga Sugoi! for the male readers category. The series was published in English as Kuroko's Basketball by VIZ Media under the Shonen Jump imprint in 2-in-1 omnibuses from August 2, 2016 to December 4, 2018. The series is also published in Spanish by Ivrea España since October 2015 and in Polish by Waneko since December 15, 2014.",https://cdn.myanimelist.net/images/manga/2/244299l.jpg,https://myanimelist.net/manga/11652/Kuroko_no_Basket,Kuroko's Basketball,黒子のバスケ,"['Kuroko no Basuke', 'The Basketball Which Kuroko Plays']"
1414,SKET Dance,manga,8.37,11643,finished,32,288,2007-07-14,2013-07-08,31507,1443,TRUE,TRUE,2007-10-07 08:14:20+00:00,2023-01-01 20:14:03+00:00,2007-07-14,2013-07-08,"['Award Winning', 'Comedy', 'Drama']",['School'],['Shounen'],"[{'id': 2994, 'first_name': 'Kenta', 'last_name': 'Shinohara', 'role': 'Story & Art'}]",['Shounen Jump (Weekly)'],"Kaimei High School is full of eccentric individuals, students, and teachers alike. Amongst the school's many clubs is the SKET Brigade, officially known as the Living Assistance Club. Comprised of the somewhat idiotic Yuusuke ""Bossun"" Fujisaki, the gallant Hime ""Himeko"" Onizuka, and the silent but surprisingly popular Kazuyoshi ""Switch"" Usui, the SKET Brigade is dedicated to solving various problems on campus. However, the club rarely receives requests, so the members spend most of their time messing around with random, trivial matters. Both hilarious and heartwarming, SKET Dance is a lighthearted comedy following the daily high school lives of an odd trio of friends.

[Written by MAL Rewrite]",SKET Dance won the 55th Shogakukan Manga Award for best shounen manga in 2009.,https://cdn.myanimelist.net/images/manga/1/173959l.jpg,https://myanimelist.net/manga/1414/SKET_Dance,,SKET DANCE,[]
131334,Sakamoto Days,manga,08.01,24109,currently_publishing,,,2020-11-21,,79189,1994,TRUE,TRUE,2020-11-23 16:18:28+00:00,2023-05-01 22:00:12+00:00,2020-11-21,,"['Action', 'Comedy']",[],['Shounen'],"[{'id': 52773, 'first_name': 'Yuuto', 'last_name': 'Suzuki', 'role': 'Story & Art'}]",['Shounen Jump (Weekly)'],"Tarou Sakamoto was considered the greatest hitman of all time. Feared by many, he stood at the top of the underground world until he met and fell in love with a woman. As a result, Sakamoto abandoned his life of crime and now works as a convenience store clerk.

Leaving his shady past behind proves more difficult than Sakamoto initially imagined. Many of his former rivals and partners do not believe that he has truly left the business and show up in hopes of taking him out. Barred from killing, Sakamoto must find creative ways to subdue his enemies and prevent them from bringing harm to his family, his store, and the small town he resides in.

[Written by MAL Rewrite]","Sakamoto Days has been published digitally as an English simulpub through MANGA Plus. The volumes have been published in English by VIZ Media under the Shonen Jump imprint since April 5, 2022.",https://cdn.myanimelist.net/images/manga/1/242919l.jpg,https://myanimelist.net/manga/131334/Sakamoto_Days,Sakamoto Days,SAKAMOTO DAYS,[]
704,Trigun Maximum,manga,8.24,9698,finished,14,102,1997-09-30,2007-03-30,26660,1374,TRUE,TRUE,2007-07-17 20:14:45+00:00,2023-05-14 13:16:07+00:00,1997-09-30,2007-03-30,"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Drama', 'Sci-Fi']",['Adult Cast'],['Seinen'],"[{'id': 3098, 'first_name': 'Yasuhiro', 'last_name': 'Nightow', 'role': 'Story & Art'}]",['Young King OURs'],"Much of the damage attributed to ""Vash"" is caused by the activities of bounty hunters who are after the 60,000,000,000$$ (sixty billion ""double dollars"") reward on Vash's head for the destruction of a city called July. Vash does not clearly remember the destruction of July, and only wants ""love and peace"", as he puts it; though he is a gunfighter of inhuman skill, he uses his weapons only to save lives wherever he can.

As the series progresses, more is gradually learned about Vash's mysterious history and the history of the human civilization on Gunsmoke, the desert planet the series is set on. The series is often humorous in tone, but at the same time it involves very serious character development and especially in later episodes it becomes quite emotionally intense. Vash is occasionally joined by a priest, Nicholas D. Wolfwood, who is almost as good a gunfighter as Vash himself, and later is targeted by a band of assassins known as the Gung-Ho Guns for reasons which are mysterious at first.

Trigun evolves into a very serious discussion of the nature of morality, posing questions such as: What is the nature of morality? Can we judge different moral codes? If a person is forced to betray their moral code, does that betrayal invalidate that moral code, and can the person still try to live up to that moral code? Can the person find redemption from their wrongs, and if so, how?

(Source: Wikipedia)","Trigun Maximum was published in English by Dark Horse from May 26, 2004 to April 8, 2009 and collected into five omnibus editions from December 4, 2012 to November 18, 2014.",https://cdn.myanimelist.net/images/manga/3/55331l.jpg,https://myanimelist.net/manga/704/Trigun_Maximum,Trigun Maximum,トライガンマキシマム,[]
10884,Diamond no Ace,manga,8.22,9128,finished,47,418,2006-05-17,2015-07-15,22120,940,TRUE,TRUE,2008-10-18 06:30:16+00:00,2023-01-04 13:49:40+00:00,2006-05-17,2015-07-15,"['Award Winning', 'Sports']","['School', 'Team Sports']",['Shounen'],"[{'id': 4610, 'first_name': 'Yuuji', 'last_name': 'Terajima', 'role': 'Story & Art'}]",['Shounen Magazine (Weekly)'],"Middle school student Eijun Sawamura has just lost his final baseball game after pitching a unique fastball that cost Akagi Middle School their chance to reach the nationals. As the baseball team captain, he feels responsible for their enormous loss and vows to take his friends there in high school. However, with his terrible grades and no school recommendations in his area, Sawamura sulks as he tries to figure out how to keep his promise.

His pitch during the last game catches the attention of a scout from the prestigious Seidou High School in Tokyo, who soon convinces a begrudging Sawamura to observe their school's nationally-ranked baseball team practice. At Seidou, an impromptu competition between Sawamura and one of their batters causes him to cross paths with Kazuya Miyuki—a catcher who can pull out Sawamura's strengths as a pitcher.

The experience he has accumulated at Seidou changes his initial reluctance to transfer to Tokyo. Although he still feels guilt over betraying his friends, they encourage him to take the offer and enroll in Seidou. Filled with a renewed sense of determination, Sawamura begins the arduous journey of becoming Seidou's team ace and heading for the nationals while carrying the spirit of his former school with him.

[Written by MAL Rewrite]","Diamond no Ace won the 53rd Annual Shogakukan Manga award in 2008 and the 34th Annual Kodansha Manga Award for the shounen category in 2010. As of March 2015, the series has sold over 22 million copies. The series has been digitally published in English as Ace of the Diamond by Kodansha Comics USA since March 7, 2017.",https://cdn.myanimelist.net/images/manga/1/14653l.jpg,https://myanimelist.net/manga/10884/Diamond_no_Ace,Ace of the Diamond,ダイヤのA〈エース〉,"['Daiya no Ace', 'Ace of Diamond']"
1032,Doraemon,manga,8.44,6919,finished,45,821,1969-12-01,1996-01-01,13837,873,TRUE,TRUE,2007-07-17 20:14:45+00:00,2023-01-07 09:33:41+00:00,1969-12,1996,"['Adventure', 'Award Winning', 'Comedy', 'Sci-Fi', 'Slice of Life']","['Anthropomorphic', 'School']","['Kids', 'Shounen']","[{'id': 2610, 'first_name': 'Fujio F.', 'last_name': 'Fujiko', 'role': 'Story & Art'}]",[],"Doraemon is cat shaped robot from the future traveling all the way back to the 20th century in order to help Nobi Nobita, a lazy kid with nothing really going for him. Nobi is bad at sports, his grades are terrible, he can't even win a match of rock-paper-scissors. Doraemon has a hard task ahead of him but he is well prepared with a huge arsenal of the most inventive and funny gadgets available. The problem is he's not the most competent robot cat helper out there either and the pair gets in constant trouble because of it. Thus begins one of the most interesting friendships ever to appear in a manga series.","Doraemon has been published in English by Shogakukan Asia since August 27, 2014 and digitally by Shogakukan since Nov 22, 2013.",https://cdn.myanimelist.net/images/manga/2/41460l.jpg,https://myanimelist.net/manga/1032/Doraemon,Doraemon,ドラえもん,[]
98270,Fire Punch,manga,7.89,76863,finished,8,83,2016-04-18,2018-01-01,161750,6975,TRUE,TRUE,2016-04-23 20:06:32+00:00,2023-05-09 15:55:23+00:00,2016-04-18,2018-01-01,"['Action', 'Mystery', 'Supernatural']",['Gore'],['Shounen'],"[{'id': 41158, 'first_name': 'Tatsuki', 'last_name': 'Fujimoto', 'role': 'Story & Art'}]",['Shounen Jump+'],"In a world ravaged by ice and snow, civilization is on the brink of collapse, thanks to the elusive Ice Witch. Fighting against the cold has brought out the worst in humanity, leading to cults, violence, and the persecution of the ""Blessed""—those born with supernatural powers.

Agni and Luna—blessed orphans with regenerative powers—are making the best of their situation within a small society of elders; their affection for each other serves as a distraction from the uninhabitable climate. Nevertheless, what little serenity they have is stolen away when army commander Doma passes through and incinerates the village they are seeking refuge in—Agni's beloved sister included. Doma's flames do not extinguish until they have reduced their target to ash, and due to Agni's remarkable regeneration, he remains ablaze and in constant, excruciating pain.

After nearly a decade of enduring the pain, Agni has conditioned himself to tolerate Doma's flames. However, his burning vengeance is as fierce as it was on the day Luna was taken from him. As Agni traverses a frozen wasteland, he vows to avenge his sister and kill Doma.

[Written by MAL Rewrite]","Fire Punch was published in English by VIZ Media under the VIZ Signature imprint from January 16, 2018 to October 15, 2019. During the series' circulation, Takarajimasha bestowed the series third place in its ranking of manga for male readers in their guidebook Kono Manga ga Sugoi! In 2017, Fire Punch garnered attention on the internet for its shock value. Shortly after, the series was nominated for the 10th Manga Taisho award.",https://cdn.myanimelist.net/images/manga/2/180430l.jpg,https://myanimelist.net/manga/98270/Fire_Punch,Fire Punch,ファイアパンチ,[]
13492,Ao no Exorcist,manga,7.9,58181,currently_publishing,,,2009-04-04,,152258,7213,TRUE,TRUE,2009-04-11 19:34:58+00:00,2022-04-18 03:28:17+00:00,2009-04-04,,"['Action', 'Fantasy']","['Mythology', 'School']",['Shounen'],"[{'id': 8052, 'first_name': 'Kazue', 'last_name': 'Katou', 'role': 'Story & Art'}]",['Jump SQ.'],"After a fight with his foster father Shirou Fujimoto, Rin Okumura's life is transformed overnight when Rin is revealed to be the son of the demon lord Satan, king of the demonic realm of Gehenna. Soon after, his foster father becomes possessed and dies at the hands of Satan, leaving Rin and his twin brother Yukio alone in the world. Seeking revenge for Fujimoto's death, Rin attends True Cross Academy with Yukio in order to become an exorcist and join the Knights of the True Cross.

Rin's new path, however, is filled with many difficulties. While new classes and dealing with his peers are already troublesome enough, he is also forced to conceal his newfound demonic powers and parentage. In addition, plenty of evildoers want to use him for their own ends. One misstep could lead to disaster, as not everyone at True Cross Academy is exactly who they seem to be...

[Written by MAL Rewrite]","Ao no Exorcist has been published in English by VIZ Media under the Shonen Jump Advanced imprint since April 5, 2011, in French by in Kazé since March 27, 2010, in Italian by Panini Comics under the Planet Manga imprint since June 25, 2011; in German by Kazé since March 8, 2012; in Spanish by NORMA Editorial since 2013; in Portuguese by Devir since 2013 and in Polish by Waneko since September 2013.",https://cdn.myanimelist.net/images/manga/2/188810l.jpg,https://myanimelist.net/manga/13492/Ao_no_Exorcist,Blue Exorcist,青の祓魔師〈エクソシスト〉,"['Ao no Futsumashi', 'The Blue Magic Exorcist']"
86337,Black Clover,manga,7.87,102266,currently_publishing,,,2015-02-16,,206773,11290,TRUE,TRUE,2015-02-16 00:58:08+00:00,2022-04-18 04:45:48+00:00,2015-02-16,,"['Action', 'Comedy', 'Fantasy']",[],['Shounen'],"[{'id': 15063, 'first_name': 'Yuuki', 'last_name': 'Tabata', 'role': 'Story & Art'}]",['Shounen Jump (Weekly)'],"In a world full of magic, Asta—an orphan who is overly loud and energetic—possesses none whatsoever. Despite this, he dreams of becoming the Wizard King, a title bestowed upon the strongest mage in the Clover Kingdom. Possessing the same aspiration, Asta's childhood friend and rival Yuno has been blessed with the ability to control powerful wind magic. Even with this overwhelming gap between them, hoping to somehow awaken his magical abilities and catch up to Yuno, Asta trains his body relentlessly every day.

In the Clover Kingdom, once a person turns 15 years old, it is time for them to receive their Grimoire, an item allowing its wielder to use their magic to its full capacity. At the ceremony, Yuno obtains a Grimoire with a legendary four-leaf clover, indicating the exceptional strength of its wielder, while Asta pointlessly waits for his. Feeling dejected, yet unwilling to give up, Asta sees Yuno caught by a mage who is trying to steal Yuno's special Grimoire. Despite being completely overpowered by Yuno's captor, Asta's will to keep fighting rewards him with his very own Grimoire—one with an unheard-of black five-leaf clover.

[Written by MAL Rewrite]","Black Clover is simulpub in English as a part of VIZ Media's Weekly Shonen Jump lineup. The publisher has been physically releasing the series under their Shonen Jump imprint since June 7, 2016.",https://cdn.myanimelist.net/images/manga/2/166254l.jpg,https://myanimelist.net/manga/86337/Black_Clover,Black Clover,ブラッククローバー,[]
12,Bleach,manga,7.84,226277,finished,74,705,2001-08-07,2016-08-22,368367,34712,TRUE,TRUE,2007-07-17 20:14:45+00:00,2023-06-27 15:01:38+00:00,2001-08-07,2016-08-22,"['Action', 'Adventure', 'Award Winning', 'Fantasy']",[],['Shounen'],"[{'id': 1880, 'first_name': 'Tite', 'last_name': 'Kubo', 'role': 'Story & Art'}]",['Shounen Jump (Weekly)'],"For as long as he can remember, high school student Ichigo Kurosaki has been able to see the spirits of the dead, but that has not stopped him from leading an ordinary life. One day, Ichigo returns home to find an intruder in his room who introduces herself as Rukia Kuchiki, a Soul Reaper tasked with helping souls pass over. Suddenly, the two are jolted from their conversation when a Hollow—an evil spirit known for consuming souls—attacks. As Ichigo makes a brash attempt to stop the Hollow, Rukia steps in and shields him from a counterattack. Injured and unable to keep fighting, Rukia suggests a risky plan—transfer half of her Soul Reaper powers to Ichigo. He accepts and, to Rukia's surprise, ends up absorbing her powers entirely, allowing him to easily dispatch the Hollow.

Now a Soul Reaper himself, Ichigo must take up Rukia's duties of exterminating Hollows and protecting spirits, both living and dead. Along with his friends Orihime Inoue and Yasutora Sado—who later discover spiritual abilities of their own—Ichigo soon learns that the consequences of becoming a Soul Reaper and dealing with the world of spirits are far greater than he ever imagined.

[Written by MAL Rewrite]","Bleach has sold over 130 million copies worldwide as of 2022, making it one of the top 20 best selling manga series of all-time; North American sales have also been significant with 1.7 million copies sold in the region. In 2005, the series won the 50th Shogakukan Manga Award in the shounen demographic category. Many adaptations have also been made of the series, with a 2004 television anime series along with four feature length films, numerous video games, spin-off light novels, databooks, and even a musical. The series was published in English by VIZ Media under the Shonen Jump imprint from July 6, 2004 to October 2, 2018, and as omnibus volumes from June 7, 2011 to March 5, 2019; a hardcover collector's edition for volume one was released by VIZ Media on August 5, 2008, a box set of volumes 1-21 was released on September 16, 2008 as well as volumes 22-48 on July 7, 2015, and the final box set containing volumes 49-72 on November 6, 2018. It has also been published in Portuguese (Brazil) by Panini Comics and Planet Manga since July 2007, and in Spanish by Glénat/EDT since June 2006, publishing 51 volumes before the publisher went defunct, and later was republished by Panini Comics from February 2013 to November 2017. Bleach was adapted into a live-action movie on July 20, 2018.",https://cdn.myanimelist.net/images/manga/3/180031l.jpg,https://myanimelist.net/manga/12/Bleach,Bleach,BLEACH,[]
1023,Koukaku Kidoutai: The Ghost in the Shell,manga,7.99,12596,finished,1,11,1989-03-01,1991-09-01,37746,1353,TRUE,TRUE,2007-07-17 20:14:45+00:00,2022-04-18 02:34:55+00:00,1989-03,1991-09,"['Action', 'Sci-Fi']","['Adult Cast', 'Detective', 'Psychological']",['Seinen'],"[{'id': 2609, 'first_name': 'Masamune', 'last_name': 'Shirow', 'role': 'Story & Art'}]",['Young Magazine Kaizokuban'],"The year is 2029. The world has endured four world wars and ushered in a new age of technological advancement that has largely transformed society as humanity knows it. Cybernetic enhancements, robotic AIs, and cyborgs have now become the norm in a world where humans are more machine than man. However, with this modern change, crime started evolving as well: hackers, corrupt officials, and other opportunists have found ways to sneak into innovative systems for their own personal agendas.

In Japan, where such crimes run rampant, the government establishes Section 9—a clandestine team of highly trained operatives—to counter these threats. Major Motoko Kusanagi, a woman of impenetrable caliber and bravado, leads Section 9 on its mission to tackle cyberterrorism and ensure that the nation's stability does not falter in the pace of the rapidly progressing future.

[Written by MAL Rewrite]","Koukaku Kidoutai: The Ghost in the Shell was published in English by Dark Horse, initially into eight comic issues from March 1 to October 1, 1995 and later into a single volume on December 1. An uncensored version was published on October 6, 2004. Kodansha Comics USA picked up the license and republished the censored version on October 13, 2009. The series was published in Japan as a bilingual edition (English and Japanese) by Kodansha on September 6, 2002.",https://cdn.myanimelist.net/images/manga/2/155733l.jpg,https://myanimelist.net/manga/1023/Koukaku_Kidoutai__The_Ghost_in_the_Shell,The Ghost in the Shell,攻殻機動隊 THE GHOST IN THE SHELL,[]
127907,Kaijuu 8-gou,manga,7.74,45531,currently_publishing,,,2020-07-03,,122571,3130,TRUE,TRUE,2020-07-26 15:35:19+00:00,2023-05-01 21:28:32+00:00,2020-07-03,,"['Action', 'Sci-Fi']",[],['Shounen'],"[{'id': 9177, 'first_name': 'Naoya', 'last_name': 'Matsumoto', 'role': 'Story & Art'}]",['Shounen Jump+'],"Grotesque, Godzilla-like monsters called ""kaijuu"" have been appearing around Japan for many years. To combat these beasts, an elite military unit known as the Defense Corps risks their lives daily to protect civilians. Once a creature is killed, ""sweepers""—working under the Professional Kaijuu Cleaner Corporation—are left to dispose of its remains.

Kafka Hibino, a 32-year-old man, is unsatisfied with his job as a sweeper. From a young age, he has aspired to join the Defense Corps and kill kaijuus for a living. After a few failed attempts, however, he gave up on his dreams and resigned himself to the mediocrity that provided a decent paycheck. Nevertheless, when an ambitious, 18-year-old recruit named Leno Ichikawa joins his cleaning team, Kafka is once again reminded of his desire to join the military.

Following a chain of unfortunate events and an interaction with the junior sweeper, Kafka encounters a parasite-type kaijuu that forces its way in through his mouth—turning him into a humanoid monster. With his newfound powers, Kafka aims to give his lifelong dream a final try.

[Written by MAL Rewrite]","Kaijuu 8-gou has been published digitally in English as Monster #8 through MANGA Plus. The volumes have been published in English as Kaiju No. 8 by VIZ Media under the Shonen Jump imprint since December 7, 2021.",https://cdn.myanimelist.net/images/manga/3/252929l.jpg,https://myanimelist.net/manga/127907/Kaijuu_8-gou,Kaiju No. 8,怪獣8号,"['8Kaijuu', 'Monster #8']"
